ID,Aircraft,Community,Clock,Industrial,Shipping,Vehicular,NoiseLevel,NoiseLevelSquare,Comprehensibility,Intelligibility,UEQKPI,Attractiveness,UEQComprehensibility,Dependability,Efficiency,ContentQuality,ContentTrustworthiness,Acoustics,PeakPupilListen,MeanPupilListen,PrepeakPupilListen,PeakPupilSize,MeanPupilSpeak,PrepeakPupilSpeak,IntelligibilityTransformer,Time,Sex,Age,Bachelor,Master,Doctorate,CS,Economy,Management,Engeneering,Cet4,Cet6,Round,RoundBreak
21377184,0,0,0,0,0,1,70,4900,0.4375,0.869565217,-0.714285714,3.5,5.25,4.5,3.75,4,3.5,2.75,0.733463769,0.005241682,-0.145831402,0.941686577,-0.360228538,0.03770213,0.775104165,3538,1,21,1,0,0,1,0,0,0,486,507,8,8
22377206,0,0,0,1,0,0,58,3364,0.6875,0.710253456,5.821428571,5.25,5.75,5.75,5.75,4.75,4.25,4.75,0.637903673,-0.220624683,-0.21850486,1.512482117,-0.157719774,0.337719417,0.971758366,5428,1,19,1,0,0,0,0,0,1,524,496,18,6
21377181,0,0,0,1,0,0,66,4356,0.625,0.788793103,11.57142857,7,7,7,7,7,7,1,0.57789833,-0.704664858,-0.413015118,1.418855458,-0.112943119,0.05690794,0.932685554,3697,1,20,1,0,0,0,1,0,0,524,520,15,3
zy2342116,0,1,0,0,0,0,58,3364,0.6875,0.818426724,-2.571428571,2.25,4.5,5.25,2.5,3.25,4.5,1.75,1.054508161,-0.209806365,-0.319862579,1.200871161,-0.162744116,-0.349327192,0.96168685,4573,1,23,0,1,0,1,0,0,0,524,536,4,4
21377003,0,0,0,1,0,0,66,4356,0.5,0.9,15.71428571,6.25,7,7,7,6.5,7,5.75,1.331831696,0.668488414,0.733987945,2.433122817,0.455293865,0.990091437,0.666104794,3133,0,20,1,0,0,1,0,0,0,524,487,2,2
21377119,0,0,0,1,0,0,66,4356,0.375,0.7375,7.392857143,5,5.5,5.75,5.75,5.5,6,2.75,0.845556585,-0.494329855,-0.566647416,0.296629037,-0.116319248,-0.498674781,0.68127656,6412,0,21,1,0,0,0,1,0,0,524,480,7,7
21377076,1,0,0,0,0,0,58,3364,0.5625,0.798941799,-0.285714286,4,3.75,5,4.5,3.25,5.25,2,0.809754354,-0.074447191,-0.293216399,3.122281473,0.473959294,0.470684474,0.866611719,4862,1,20,1,0,0,0,1,0,0,524,475,4,4
21377187,0,0,0,1,0,0,66,4356,0.5625,0.845849802,11.64285714,5.75,6,6,5.75,6,6,6,-0.091149918,-0.566603276,-0.974794599,1.470343248,0.164107595,0.268532698,0.864663064,3829,1,21,1,0,0,0,1,0,0,590,507,13,1
21377369,1,0,0,0,0,0,66,4356,0.5,0.691176471,13.64285714,6.5,6.25,7,5.75,5.75,6,5.75,0.269099708,-0.983710308,-1.23169426,1.265946089,-0.30483647,-0.114920599,0.791564226,4353,0,19,1,0,0,0,1,0,0,605,528,23,11
21377184,0,0,0,0,0,1,58,3364,0.6875,0.706060606,0.178571429,4,5.25,4.25,3.75,3.5,3.75,3.75,0.953585023,0.426653836,0.232953045,2.482535353,0.359445508,0.775533275,0.754660308,3538,1,21,1,0,0,1,0,0,0,486,507,21,9
21377185,0,0,0,0,0,1,58,3364,0.75,0.947368421,10.10714286,5.5,7,7,7,4.25,5.75,3.5,0.80399994,0.133590451,0.116472589,0.887053955,-0.030246749,0.216045713,0.914046764,3361,1,20,1,0,0,0,0,1,0,500,507,20,8
21377171,0,0,0,0,0,1,58,3364,0.75,0.911594203,6.464285714,5.5,6,6.75,5.5,5.25,6,2,0.80597758,-0.41281976,-0.455838031,1.675732053,-0.185782039,0.106220572,0.978620648,4767,0,20,1,0,0,0,1,0,0,524,535,23,11
21377076,0,0,0,0,0,1,58,3364,0.6875,0.781100478,2.964285714,5.25,4.25,4.5,4.5,4.75,5.25,3.5,2.65977605,0.154867757,0.446421633,0.432898083,-0.203874817,-0.788729304,0.899510801,4862,1,20,1,0,0,0,1,0,0,524,475,9,9
21379216,0,0,0,1,0,0,58,3364,0.625,0.805555556,-0.214285714,4,5,4,3.75,3.25,3.75,3.75,1.214138999,-0.261440052,-0.082272193,2.065463814,0.197819028,0.078190467,0.992221117,4343,1,20,1,0,0,0,1,0,0,514,432,23,11
21377259,0,0,0,0,1,0,70,4900,0.625,0.821969697,2.714285714,4,6,4.75,4.75,3.75,4.75,2.75,0.077705405,-0.808149914,-0.700264039,1.229860789,-0.335386303,-0.468975826,0.974336982,3730,0,16,1,0,0,1,0,0,0,620,534,18,6
21377184,0,1,0,0,0,0,58,3364,0.75,0.545454545,6.5,6,6,6,6.25,5.25,4.75,5.5,0.822702115,0.069417155,-0.031308857,2.066089738,0.184213189,0.789106502,0.640964866,3538,1,21,1,0,0,1,0,0,0,486,507,14,2
21377119,0,0,0,0,0,1,66,4356,0.4375,1,6.321428571,5,5.5,5.25,5.25,5.25,6,2.75,1.219395174,0.186469358,-0.184668429,2.10430424,0.877322792,0.766615986,0.670439124,6412,0,21,1,0,0,0,1,0,0,524,480,2,2
22377333,0,0,0,0,0,1,70,4900,0.5625,0.807142857,6.857142857,6,4.75,5.25,6.25,5.75,7,5,0.326716414,-0.635829624,-0.461803692,-0.556068701,-1.153799386,-1.600485547,0.82880044,5195,0,19,1,0,0,0,1,0,0,425,507,16,4
22377053,0,0,1,0,0,0,70,4900,0.5625,0.887987013,5.5,2.75,5.75,6.25,6.5,3.75,6.5,2.25,1.992373755,-0.17669796,-0.165921153,0.412290052,-0.639458631,-0.370402573,0.975656986,5311,0,19,1,0,0,0,1,0,0,529,507,9,9
21377174,0,0,1,0,0,0,70,4900,0.625,0.881818182,4.392857143,4.75,5.5,4.5,5,4.25,5.75,4,0.771446616,0.212016563,0.094020434,2.421178612,0.864766475,0.630576434,0.838971019,4494,0,20,1,0,0,0,1,0,0,660,580,3,3
21377348,1,0,0,0,0,0,70,4900,0.25,0.916666667,6.428571429,4.75,5.5,6.25,4.75,5.5,5.5,4.25,1.364289974,0.395309661,0.28542375,3.547221363,1.167245806,0.680190857,0.614307284,4891,1,20,1,0,0,0,0,1,0,524,507,3,3
21377255,0,0,0,1,0,0,62,3844,0.5625,0.681818182,4.142857143,3.25,6.75,6.25,5.5,5.75,6.75,1.75,0.386202021,-0.356805355,-0.614998018,2.04592747,0.472613123,0.602523859,0.755701184,4201,0,19,1,0,0,0,0,0,1,524,538,16,4
21377003,0,1,0,0,0,0,62,3844,0.6875,0.926536732,15.32142857,6.5,7,7,7,6.25,7,5.25,1.226946827,-0.019242059,-0.238271736,2.388172159,0.681262038,0.802810126,0.928789735,3133,0,20,1,0,0,1,0,0,0,524,487,10,10
21377348,0,0,0,1,0,0,58,3364,0.5625,0.87164751,0.607142857,3.75,5.25,4.5,2.75,3.5,4.25,4.5,0.812452733,-0.525438979,-0.367360194,1.012676865,-0.350263451,-0.476469768,0.940060556,4891,1,20,1,0,0,0,0,1,0,524,507,22,10
21377187,0,0,0,0,1,0,62,3844,0.6875,0.896103896,3.607142857,3.5,6,5,5,5,5.25,2,-0.354693069,-0.912526071,-1.658917922,1.338571673,0.245642725,0.583838616,0.976597428,3829,1,21,1,0,0,0,1,0,0,590,507,15,3
zy2342116,0,0,0,0,0,1,70,4900,0.4375,0.910714286,1.678571429,2.5,6,5.5,2.5,4.5,5.5,2.75,0.444662331,-0.144220049,0.031491781,1.713141658,-0.223934845,-0.298571056,0.920302033,4573,1,23,0,1,0,1,0,0,0,524,536,22,10
21377185,0,0,1,0,0,0,58,3364,0.8125,0.773333333,4.75,5,7,7,7,4.75,2.25,1,0.535961984,-0.631613603,-0.689166801,1.449556145,-0.174454585,-0.198499768,0.933017433,3361,1,20,1,0,0,0,0,1,0,500,507,23,11
21377369,0,0,0,0,0,1,70,4900,0.5,0.905555556,1.178571429,2,6,5.5,4.25,4.75,6,1.75,1.043435736,0.378613499,0.099307192,2.155987501,1.342646717,1.1040343,0.895734429,4353,0,19,1,0,0,0,1,0,0,605,528,4,4
21377119,1,0,0,0,0,0,58,3364,0.5,0.865151515,7.25,5,5.75,5.5,5.25,5.5,6,3,0.69886043,-0.49342703,-0.653550843,1.370823464,0.502476868,0.472004792,0.801576853,6412,0,21,1,0,0,0,1,0,0,524,480,3,3
22377206,0,0,0,0,1,0,58,3364,0.625,0.541666667,3.25,4,5,4.75,4.75,4.75,5,3.75,0.914086339,-0.494026803,-0.621357772,0.499812339,-0.138860078,-0.801901554,0.595281541,5428,1,19,1,0,0,0,0,0,1,524,496,15,3
22377206,0,0,0,0,1,0,66,4356,0.5,0.916666667,-0.392857143,3,4.75,3.5,3.25,4.75,5,2.25,0.983132006,-0.100327016,-0.130229369,1.477959284,0.279868482,0.585955028,0.925360322,5428,1,19,1,0,0,0,0,0,1,524,496,22,10
22377260,0,0,1,0,0,0,58,3364,0.75,0.478632479,2.5,2.5,6.5,6.25,4.75,4.25,5.75,2.25,0.913452585,-0.091189118,0.104618336,2.852473444,1.131302596,0.626329144,0.66733712,4650,0,18,1,0,0,0,0,1,0,460,507,3,3
21377151,0,0,0,0,1,0,66,4356,0.5625,0.777083333,-3.392857143,1.5,4.25,4.25,4,3.25,4,2,1.338344559,0.480885012,0.233180599,2.804181574,0.240566235,0.231509031,0.892761946,3626,1,20,1,0,0,1,0,0,0,482,507,4,4
21377348,0,0,0,0,0,1,70,4900,0.4375,0.877380952,1.464285714,3.25,5.25,4,3.25,4.5,5.25,4,1.154298812,-0.155078869,-0.22312384,1.18848342,0.319783881,0.090702835,0.804223061,4891,1,20,1,0,0,0,0,1,0,524,507,17,5
22377142,0,1,0,0,0,0,58,3364,0.5625,0.77816092,-13.35714286,1.25,1.5,1.5,1.75,1.5,1.5,1.75,0.306542386,-0.670308653,-0.503121193,1.894921659,0.081609814,-0.214161559,0.789035618,3819,1,20,1,0,0,0,1,0,0,519,507,8,8
21377187,0,0,1,0,0,0,70,4900,0.625,0.852355072,10.71428571,6,6,6.25,6.25,5.75,6.75,3.5,0.060387393,-0.444819854,-0.671999022,2.689230319,1.009235532,1.282167011,0.929543674,3829,1,21,1,0,0,0,1,0,0,590,507,5,5
21377003,0,1,0,0,0,0,58,3364,0.75,0.871304348,15.71428571,6.25,7,7,7,6.5,7,5.75,0.882325116,-0.778298838,-0.858867039,1.399257683,-0.109294724,0.156230253,0.882787228,3133,0,20,1,0,0,1,0,0,0,524,487,20,8
21377225,0,0,1,0,0,0,62,3844,0.6875,0.946428571,8.678571429,4.5,6.75,6.5,5.75,6.25,6.25,4.25,0.383103862,-0.280697467,-0.695573298,1.436250201,0.370878527,0.422548979,0.956054211,4985,0,20,1,0,0,1,0,0,0,625,605,23,11
21377259,0,1,0,0,0,0,62,3844,0.625,0.807065217,-0.214285714,3,6,3.75,3.75,3.5,4.25,3,-0.356502408,-0.730084317,-0.918090584,3.297721759,0.590439584,0.478086189,0.817547202,3730,0,16,1,0,0,1,0,0,0,620,534,17,5
21377187,0,0,0,1,0,0,70,4900,0.4375,0.885,-2.035714286,3.25,5,2.75,4,4.75,4,1.25,0.178981811,-0.257781065,-0.850555236,1.88542371,0.266852645,0.121587969,0.980613708,3829,1,21,1,0,0,0,1,0,0,590,507,18,6
22377084,0,0,0,0,1,0,62,3844,0.5625,0.954545455,-6.285714286,2.75,3,2.75,3,2.75,1.75,2.75,-0.30991688,-0.884570473,-0.872629619,2.115569062,0.074843966,0.287291658,0.916719615,3935,1,18,1,0,0,1,0,0,0,400,507,20,8
22377142,0,0,1,0,0,0,58,3364,0.75,0.958041958,-8.321428571,2.5,3.5,2,1.5,2.25,3.5,1.5,-0.220408084,-0.783943972,-0.950870459,2.173452622,0.336830968,0.780622742,0.99532938,3819,1,20,1,0,0,0,1,0,0,519,507,18,6
22377201,1,0,0,0,0,0,58,3364,0.5625,0.78219697,9.75,5.25,5.75,7,7,4.25,5.75,5,0.613564023,-0.441532686,-0.523726576,0.964141675,-0.13597484,-0.263167939,0.961100161,5381,1,20,1,0,0,0,1,0,0,512,507,23,11
21377174,0,0,0,0,1,0,62,3844,0.6875,0.845611285,2.714285714,1,6.75,6.5,4,3,5.5,1.25,1.034447369,-0.423807,-0.657125655,1.034447369,0.522603836,0.098005294,0.961460233,4494,0,20,1,0,0,0,1,0,0,660,580,13,1
21377259,0,0,0,0,1,0,62,3844,0.5625,0.954545455,-1.535714286,2.75,6,4.25,3,3.5,3.5,2.5,0.301257942,-0.798426531,-0.811919051,1.234159877,-0.107042213,-0.014581668,0.922643065,3730,0,16,1,0,0,1,0,0,0,620,534,11,11
22377053,0,0,0,0,1,0,70,4900,0.4375,0.793333333,7.892857143,4.25,6.5,6.25,6,5.5,5.75,2,2.433327347,0.256435765,0.521762905,1.3676895,0.005669968,-0.217085199,0.650726974,5311,0,19,1,0,0,0,1,0,0,529,507,2,2
zy2314202,0,0,0,1,0,0,66,4356,0.375,0.972222222,-4.142857143,3,4,3,3,4,3,3,2.876198674,0.389843709,0.617812457,1.268407162,0.542578238,0.280491492,0.914466202,5418,1,22,0,1,0,0,0,0,1,524,461,21,9
21377184,0,0,0,1,0,0,58,3364,0.625,0.588235294,6.142857143,5.75,5,5.75,5.75,5.5,5,5.75,3.785415207,-0.135676216,-0.133635494,2.315957107,0.577274465,0.493331492,0.66484344,3538,1,21,1,0,0,1,0,0,0,486,507,13,1
sy2314105,0,0,0,0,1,0,66,4356,0.6875,0.726190476,14.71428571,7,7,6.75,7,6.5,7,6.75,0.836431828,0.102662624,-0.010967346,2.928518042,0.884237379,1.667010906,0.824344635,3119,0,22,0,1,0,0,0,0,1,524,461,5,5
21081004,0,1,0,0,0,0,58,3364,0.625,0.909090909,-0.178571429,3,4.5,5,6,4,3,2.75,0.347972148,-0.820942012,-0.95851872,3.03706015,0.052376736,0.434467522,0.949926496,4935,0,20,1,0,0,0,0,1,0,524,450,24,12
sy2314105,0,0,0,0,1,0,62,3844,0.6875,0.941176471,14.53571429,7,7,6.75,7,7,7,6,0.662670514,-0.282197609,-0.548793363,2.720004465,0.583327037,0.863698988,0.928029835,3119,0,22,0,1,0,0,0,0,1,524,461,10,10
21377076,0,0,1,0,0,0,58,3364,0.6875,0.843846154,0.821428571,4,4.5,4.75,4.5,4.75,4.5,2,0.073171642,-0.55455376,-0.416252087,0.621326219,-0.322748473,-0.363362748,0.984639704,4862,1,20,1,0,0,0,1,0,0,524,475,12,12
21377151,0,0,0,0,0,1,58,3364,0.625,0.936026936,3.25,4.75,5.25,5.5,4.75,4.75,4.75,2.5,3.328796927,0.575555419,0.711757936,2.912190617,0.80333082,1.35891771,0.850215018,3626,1,20,1,0,0,1,0,0,0,482,507,8,8
21377187,0,0,0,0,0,1,70,4900,0.5625,0.651515152,9.964285714,6,6,6,6.25,6.75,6.25,2.25,0.923491211,0.416508522,-0.265966875,3.901528811,1.449353919,2.377486513,0.770357251,3829,1,21,1,0,0,0,1,0,0,590,507,1,1
21377171,0,1,0,0,0,0,70,4900,0.5,0.608836207,7.928571429,5.25,6,6,5.25,5,6,5.5,2.412360841,0.027362999,0.251730979,3.020301468,0.522715706,0.675302467,0.622086883,4767,0,20,1,0,0,0,1,0,0,524,535,1,1
21377171,1,0,0,0,0,0,70,4900,0.4375,0.761904762,8.607142857,5.75,6,6.75,6,5.5,5.75,4.25,1.542606368,-0.914399096,-1.10133547,2.083984152,0.267360921,0.363626621,0.903001547,4767,0,20,1,0,0,0,1,0,0,524,535,20,8
21377119,1,0,0,0,0,0,62,3844,0.4375,0.941176471,8.321428571,5,5.5,6,5.5,6,6,3.25,0.504842935,-0.263340158,-0.316182321,1.782519125,-0.025006642,-0.68786516,0.913609445,6412,0,21,1,0,0,0,1,0,0,524,480,22,10
zy2342116,1,0,0,0,0,0,62,3844,0.5,0.716735967,1.392857143,4,5.75,4.5,4.25,3.5,4.75,3,1.38382491,0.853936644,0.546542458,4.530629395,1.962624043,1.824811206,0.796542883,4573,1,23,0,1,0,1,0,0,0,524,536,1,1
zy2314202,0,0,0,0,1,0,62,3844,0.5,0.870535714,-18,1,1,1,1,1,1,1,1.661007415,-0.454226602,-0.371711554,1.411737413,0.046564034,-0.227348323,0.923889995,5418,1,22,0,1,0,0,0,0,1,524,461,23,11
22377053,0,0,0,0,0,1,66,4356,0.5,0.781746032,11.60714286,4,6.75,7,6.75,5.5,7,3,-0.249140335,-0.970482896,-0.931770415,0.357170853,-0.688139346,-0.375710348,0.922123849,5311,0,19,1,0,0,0,1,0,0,529,507,12,12
22377206,1,0,0,0,0,0,62,3844,0.5,0.524242424,2.821428571,4.25,4,4.75,5,4.75,5,4,0.799010228,0.354921054,0.20061445,3.250131396,0.411587321,0.956280913,0.736821175,5428,1,19,1,0,0,0,0,0,1,524,496,16,4
21377335,0,0,0,1,0,0,62,3844,0.5,0.917307692,12,5,6.25,6.75,6.75,6.5,6.75,4.25,1.022670496,0.260266315,0.026178314,1.353747276,0.154634004,0.040856595,0.910616755,4139,1,20,1,0,0,0,1,0,0,456,507,23,11
21377369,0,0,1,0,0,0,70,4900,0.625,0.901785714,11.82142857,5.5,7,7,6.25,4.25,6.75,4.75,0.883228282,-0.409385707,-0.40478879,1.719867209,0.774004722,0.371049906,0.986398757,4353,0,19,1,0,0,0,1,0,0,605,528,8,8
22377084,0,0,0,1,0,0,62,3844,0.4375,0.973684211,0.178571429,3.5,4.5,3.75,4.75,3.75,4.75,3.25,-0.234457318,-0.695054648,-0.69645464,1.975429874,0.786527149,0.803211483,0.897824049,3935,1,18,1,0,0,1,0,0,0,400,507,5,5
zy2314202,0,0,1,0,0,0,62,3844,0.5625,0.804347826,-12.53571429,1,3,1,1,2.75,3,1,0.720013157,-0.800738174,-0.826351104,2.059839418,-0.49475321,-0.424079499,0.881301045,5418,1,22,0,1,0,0,0,0,1,524,461,20,8
21377119,0,0,0,1,0,0,62,3844,0.5,0.958333333,6,5,5.25,5.25,5.25,5.75,6,2.25,0.462253728,-0.720103762,-0.636547796,0.760378173,-0.156311475,-0.758225364,0.973429203,6412,0,21,1,0,0,0,1,0,0,524,480,18,6
21377369,0,0,0,1,0,0,66,4356,0.5,0.910714286,14.03571429,5.5,7,7,6.75,5.75,7,4.75,0.082191011,-1.049001244,-0.912748139,0.553912959,-0.3233042,-0.594636036,0.88958925,4353,0,19,1,0,0,0,1,0,0,605,528,16,4
22377201,0,1,0,0,0,0,70,4900,0.3125,1,-2.642857143,1,5.5,1.75,4.5,5,3.25,3,0.496704805,-0.457947902,-0.542287862,1.873974155,-0.183041768,0.008702648,0.899192035,5381,1,20,1,0,0,0,1,0,0,512,507,6,6
22377333,1,0,0,0,0,0,58,3364,0.5625,0.796442688,6.857142857,6.75,5.75,6.25,6.5,5.75,6,3,0.297007299,-0.279704846,-0.395639483,0.912410385,0.106656759,-0.123749863,0.866467595,5195,0,19,1,0,0,0,1,0,0,425,507,24,12
22377084,0,0,1,0,0,0,62,3844,0.6875,0.871212121,-1.285714286,3.5,4.25,4,4,3.25,4,3,0.045821058,-0.454727374,-0.441432118,3.419941502,0.555242208,1.174284517,0.944639564,3935,1,18,1,0,0,1,0,0,0,400,507,17,5
21379216,0,0,0,1,0,0,70,4900,0.375,0.640789474,-0.035714286,4,5,5,3.75,3.5,3.75,2.75,0.521535759,-0.326991552,-0.676434229,1.517152916,-0.39931173,-0.13710599,0.907886446,4343,1,20,1,0,0,0,1,0,0,514,432,11,11
22377084,0,0,0,0,0,1,66,4356,0.5625,0.6,3.892857143,4.25,5.5,5,4.75,5.25,5,3.75,1.695151498,-1.24345947,-1.049420594,-0.374596506,-0.291872202,-1.071185802,0.770108938,3935,1,18,1,0,0,1,0,0,0,400,507,13,1
21377259,0,0,1,0,0,0,58,3364,0.8125,0.851190476,-4,2,6,4.5,2.75,2.5,2.75,1.75,1.010607339,-0.486288366,-0.287717012,0.215276197,0.45036839,-0.764181707,0.967196107,3730,0,16,1,0,0,1,0,0,0,620,534,13,1
zy2314202,0,1,0,0,0,0,62,3844,0.5,0.761111111,-12.85714286,1,2,2,2,2,2,2,1.268407162,0.172008638,0.365471092,3.586618179,1.4533608,1.094529116,0.870521307,5418,1,22,0,1,0,0,0,0,1,524,461,5,5
22377028,0,0,1,0,0,0,62,3844,0.625,0.951357466,3.821428571,5,5.25,4.25,4.75,5,4.25,5,0.95434812,0.176989341,-0.417205365,2.380763745,0.471817037,0.303795646,0.658198118,3398,0,20,1,0,0,0,1,0,0,598,507,2,2
21377335,0,0,1,0,0,0,58,3364,0.75,0.97826087,9.5,3.75,6.75,6.25,5.5,6.25,6.75,3.5,0.075105917,-0.20459688,-0.326100428,2.050150159,0.446615925,0.717688437,0.991431117,4139,1,20,1,0,0,0,1,0,0,456,507,16,4
21377076,0,0,0,1,0,0,58,3364,0.5625,0.542857143,5.178571429,5.25,4.25,5.25,5.25,5.25,5,4.75,2.282919778,0.694517313,0.360096303,2.025972321,1.601805089,0.336867215,0.664961874,4862,1,20,1,0,0,0,1,0,0,524,475,1,1
21377119,0,0,0,0,0,1,58,3364,0.5625,0.628205128,6.214285714,5,5.5,6,5.5,5,5.5,2.5,0.888145792,-0.158490913,-0.071242948,1.555376691,0.011203484,0.089946124,0.693249464,6412,0,21,1,0,0,0,1,0,0,524,480,8,8
21377119,0,0,1,0,0,0,70,4900,0.5,0.9375,7.607142857,5,5.75,5.75,5.5,6,6,2.5,0.599485615,-0.423809516,-0.805401472,0.514307203,-0.411077689,-0.759452739,0.952415347,6412,0,21,1,0,0,0,1,0,0,524,480,23,11
21377348,0,0,0,0,1,0,58,3364,0.625,0.859375,-5.035714286,2,4,3,2.25,3.5,3,3,0.402237439,-0.624468595,-0.700274302,1.691485507,-0.51274028,-0.422819639,0.976183295,4891,1,20,1,0,0,0,0,1,0,524,507,19,7
21377335,0,0,0,0,1,0,58,3364,0.5625,0.86,6.071428571,4,5.25,5.75,5.5,5.5,6.5,2.5,0.622234244,-0.371635938,-0.535469842,1.841025797,0.199291965,0.245660827,0.704636335,4139,1,20,1,0,0,0,1,0,0,456,507,2,2
21377184,1,0,0,0,0,0,62,3844,0.4375,0.879710145,3.571428571,4.75,5.25,5,4.75,4.75,4.5,4.75,1.715085576,0.307154968,0.248602088,1.506862769,0.299981742,0.671267346,0.915698528,3538,1,21,1,0,0,1,0,0,0,486,507,11,11
21377255,0,1,0,0,0,0,58,3364,0.6875,0.826086957,6.678571429,3.75,6.75,6.25,6.25,6.25,7,3.5,1.094351546,-0.214611065,-0.316046259,0.459967596,-0.694168599,-0.493968827,0.972379208,4201,0,19,1,0,0,0,0,0,1,524,538,23,11
21377225,0,1,0,0,0,0,62,3844,0.625,0.525974026,5.107142857,4.5,5.75,6,4.75,5.5,6,2.75,1.426676143,0.389402584,0.489375901,3.360635784,0.900254943,1.522086579,0.817188621,4985,0,20,1,0,0,1,0,0,0,625,605,8,8
21377119,0,1,0,0,0,0,70,4900,0.375,0.916666667,6.321428571,4,5,5.75,5.5,5.5,6,3.25,2.038054363,0.199405192,0.092286885,1.422876938,0.090150255,-0.331024014,0.917316735,6412,0,21,1,0,0,0,1,0,0,524,480,10,10
21377225,1,0,0,0,0,0,66,4356,0.3125,0.839477727,6.642857143,4.5,6.5,4.75,5.25,5.75,6.5,3.5,0.287363285,-0.832801457,-0.575897577,1.321361509,-0.376201647,-0.104234444,0.770513892,4985,0,20,1,0,0,1,0,0,0,625,605,7,7
22377142,0,0,0,1,0,0,62,3844,0.5,0.677083333,1.25,3.5,4.5,4.5,3.75,4.5,6.75,2,1.307748279,0.313775039,0.2261448,2.91118328,0.498903332,1.160554515,0.78711307,3819,1,20,1,0,0,0,1,0,0,519,507,1,1
21377171,0,0,0,0,0,1,66,4356,0.5625,0.881118881,7,5.5,6,6.75,5.75,5,6.25,2.5,0.899165559,-0.461736405,-0.41839836,2.083984152,0.019209884,0.364574574,0.876045108,4767,0,20,1,0,0,0,1,0,0,524,535,17,5
21377184,1,0,0,0,0,0,66,4356,0.1875,1,6.035714286,4.75,5.5,5.5,5,4.25,5.75,6,-1.110795384,-1.563286293,-2.113239473,0.441951838,-1.423129596,-1.125127604,0.579840064,3538,1,21,1,0,0,1,0,0,0,486,507,3,3
21377348,0,1,0,0,0,0,58,3364,0.5625,0.855483871,-2.428571429,2.25,5.25,4.75,2.5,4,3,2.5,0.397353923,-1.114039835,-1.176765877,1.422892159,-0.35331216,-0.376683269,0.983100057,4891,1,20,1,0,0,0,0,1,0,524,507,23,11
zy2314202,1,0,0,0,0,0,58,3364,0.4375,0.686231884,-10.85714286,1,3,2,2,3,3,1,0.015825402,-0.781455112,-0.994786406,1.648543914,0.014656949,0.149808028,0.871833205,5418,1,22,0,1,0,0,0,0,1,524,461,17,5
22377142,0,0,0,0,1,0,66,4356,0.375,0.94,-10.14285714,1.25,1.5,5,1.25,2.25,2.25,1,0.012955696,-0.750631538,-0.92336718,2.0530068,-0.340017476,-0.155120974,0.891196609,3819,1,20,1,0,0,0,1,0,0,519,507,11,11
22377084,0,0,1,0,0,0,66,4356,0.5625,0.411764706,-2.142857143,3.75,4.25,3.25,3.75,3,3.25,3.75,1.813730811,-0.032718487,0.146760473,0.433898808,0.522975134,-0.370157708,0.639085054,3935,1,18,1,0,0,1,0,0,0,400,507,4,4
21379216,1,0,0,0,0,0,70,4900,0.25,0.717948718,1.75,4,5,5,4,4,4,4.25,0.680257335,-0.026197969,-0.111782149,3.926835021,0.976858259,1.750726144,0.700004816,4343,1,20,1,0,0,0,1,0,0,514,432,4,4
21081004,0,0,0,0,0,1,58,3364,0.5625,0.8875,-2.214285714,1.75,5,5,3.75,4.25,3,2.5,0.57121719,-0.10478551,-0.237200461,1.48449236,0.535122911,0.151209612,0.929679036,4935,0,20,1,0,0,0,0,1,0,524,450,7,7
22377142,0,0,0,0,1,0,58,3364,0.625,0.755555556,-9.178571429,2,2,1.75,1.5,2.75,3.25,2.5,1.721780791,-0.023502782,-0.156797634,2.715458819,1.209467834,1.443635872,0.896012306,3819,1,20,1,0,0,0,1,0,0,519,507,4,4
21379216,0,1,0,0,0,0,70,4900,0.4375,0.720833333,0.5,4,5,5,4,3.25,4,3.25,0.752403506,-0.29279102,-0.243213651,1.812952216,-0.065424873,0.409381257,0.931495845,4343,1,20,1,0,0,0,1,0,0,514,432,9,9
zy2342116,0,0,0,0,0,1,58,3364,0.5,0.980769231,0.535714286,2.5,5.75,5.75,3,3.5,5,2.75,0.188527082,-0.261720797,-0.287152666,2.127836823,0.031756047,-0.140072201,0.960459232,4573,1,23,0,1,0,1,0,0,0,524,536,11,11
21377259,0,1,0,0,0,0,66,4356,0.5,0.835796388,-0.25,2.75,6,4.5,4,3.75,4,1.75,0.438828734,-0.447250532,-0.375352252,1.148178132,-0.060460646,-0.523408148,0.907487035,3730,0,16,1,0,0,1,0,0,0,620,534,22,10
21377119,0,0,0,0,0,1,70,4900,0.375,0.642857143,8.071428571,5,5.75,6,5.5,6,6,2.75,0.537967873,-0.287415927,-0.485201804,1.375555598,0.035024323,0.193258198,0.682890654,6412,0,21,1,0,0,0,1,0,0,524,480,19,7
21377076,0,0,0,0,0,1,66,4356,0.5,0.891304348,4.178571429,4.75,4.75,5,4.75,4.5,5.25,4.75,1.169480795,0.163492567,-0.132386324,3.910253677,0.325698498,0.348619317,0.928721428,4862,1,20,1,0,0,0,1,0,0,524,475,3,3
22377333,0,1,0,0,0,0,58,3364,0.625,0.792857143,7.857142857,6.25,4.75,5.25,6.5,7,7,5,0.763864812,-0.253799683,-0.174880328,0.326716414,0.059161153,-0.133265561,0.840804935,5195,0,19,1,0,0,0,1,0,0,425,507,22,10
